# The groups of orthologs are given as matrix with group per row
# and one genome per tab-separated column. Numbers refer to
# entry number as listed in the file "Map-SeqNum-id.map.
# Alternatively, use the OrthologousGroup.txt representation.
Aphidoletes_aphidimyza_AA	Bibio_marci_AA	Bradysia_corophila_AA	Contarinia_nasturtii_AA	Dilophus_febrilis_AA	Drosophila_melanogaster_AA	Plecia_longiforceps_AA	Pseudolycoriella_hygida_AA	Resseliella_maxima_AA	Sitodiplosis_mosellana_AA
0	1863	5157	0	0	0	0	0	0	0
0	0	26251	0	0	22051	0	0	0	0
0	5086	0	0	3637	0	0	0	0	0
11836	0	0	0	0	0	0	0	7996	0
0	0	8423	0	0	23230	0	0	0	0
0	0	13722	0	0	0	9259	0	0	0
0	0	6826	0	0	0	0	4571	0	0
0	0	0	7766	0	0	0	0	7169	0
0	0	0	0	0	18632	244	0	0	0
8737	0	0	0	0	0	0	0	0	30625
15493	0	9123	0	0	0	0	0	0	0
0	0	0	0	0	0	4010	2878	0	0
0	0	0	20698	0	0	0	0	1346	0
4971	0	0	0	0	13340	0	0	0	0
13400	0	0	0	0	29575	0	0	0	0
0	0	0	0	0	24084	0	0	3202	0
0	0	0	21513	0	24627	0	0	0	25983
0	0	0	0	0	4268	0	1271	0	0
0	0	25960	0	0	16374	0	0	0	0
12699	0	0	0	14510	24889	0	0	0	0
0	0	0	0	14386	0	0	0	0	8263
0	0	17805	956	0	0	0	0	0	0
0	6621	0	0	0	26331	0	0	0	0
0	0	0	1291	0	0	0	0	549	13087
4512	0	0	9871	0	0	0	0	12943	16464
0	0	0	0	0	0	0	0	12064	2070
0	0	971	0	0	0	0	14393	0	0
0	0	4038	0	0	17274	0	0	0	0
0	10372	0	0	10771	0	0	0	0	0
0	0	0	0	8579	0	0	0	0	12044
0	17192	0	0	0	28637	0	0	0	0
0	1607	0	0	0	0	6868	5287	0	0
0	0	26180	15749	0	0	0	0	0	0
0	0	1443	0	0	0	0	13953	0	0
12249	0	0	8705	0	0	0	0	0	0
0	0	0	15230	0	0	0	0	7234	8447
0	0	10310	0	0	22363	0	1038	0	0
0	12885	0	0	0	0	8927	0	0	0
0	0	0	18665	18109	0	0	0	0	0
0	0	16489	0	0	16536	0	0	0	0
0	0	16487	0	0	13337	0	0	0	0
0	0	0	0	0	0	2952	0	0	1943
0	0	0	17394	0	0	0	0	11014	0
0	0	0	0	8040	0	11914	0	0	0
0	0	0	21862	0	0	0	0	7183	0
0	4051	21647	0	0	0	0	0	0	0
0	10587	0	0	0	0	3506	0	0	0
0	0	17416	0	0	0	0	0	0	31290
0	10743	0	0	0	9372	0	0	0	0
4863	0	0	0	0	30011	0	0	12088	0
0	0	28297	0	0	0	0	7746	0	0
0	0	0	12613	0	17094	0	0	0	0
0	0	0	23284	0	0	0	0	923	0
0	7370	0	0	0	0	11756	0	0	0
0	0	0	12265	0	0	0	0	0	3343
0	1579	0	0	0	0	8656	0	0	0
0	13396	0	0	10987	0	0	0	0	0
0	2664	0	0	8553	0	0	0	0	0
0	0	0	0	0	0	11793	4436	0	0
0	1759	0	0	18323	0	0	4270	0	0
0	0	0	0	11452	0	0	0	4697	0
0	11875	0	0	0	0	0	0	0	13606
0	0	0	0	11124	0	0	0	3015	0
0	0	7109	0	0	0	0	2063	0	0
0	0	0	0	10756	29979	0	0	0	0
0	0	0	0	0	28620	0	0	0	30792
0	0	18758	0	0	0	0	8995	0	0
15351	0	0	13053	0	0	0	0	2385	3289
0	0	0	20717	0	0	0	0	0	4838
0	0	6812	0	0	0	7008	0	0	0
0	0	7561	0	0	28209	0	0	10680	0
0	0	22062	0	0	0	0	2172	0	0
0	0	0	23276	0	0	0	0	13338	0
0	0	0	0	6773	29867	0	0	0	0
0	16213	10024	0	0	0	0	0	0	0
6179	0	0	0	0	0	0	2540	0	0
0	0	0	0	0	8017	0	0	12439	0
0	0	0	6485	0	0	7951	0	0	0
0	0	0	0	2052	0	7558	0	0	0
0	0	0	0	0	0	11128	4630	0	0
0	7800	0	0	0	29699	0	4687	0	0
0	13608	0	0	0	11732	0	0	0	0
13936	0	0	0	0	0	0	0	7867	0
0	415	0	0	0	0	0	11892	0	0
3153	0	0	0	0	0	0	0	0	24960
0	0	0	0	2883	23270	0	0	0	0
0	14624	0	0	0	29163	0	0	0	0
6769	0	11898	0	0	0	0	13076	6362	0
0	0	0	0	0	721	0	0	0	29582
0	0	26436	0	0	0	0	0	0	12300
0	0	4721	0	0	0	0	0	0	11981
0	0	0	23272	0	0	4060	0	0	0
0	0	28444	0	0	0	0	5919	0	0
0	42	0	0	0	0	8974	0	0	0
6243	0	0	0	0	0	0	0	0	11546
0	0	17585	0	0	4309	0	1348	0	0
0	0	0	13119	0	0	0	0	5143	0
0	8655	0	0	0	29215	0	0	0	0
16495	0	2085	0	0	0	0	0	0	0
0	0	0	18837	0	0	0	0	0	11648
0	0	7580	0	0	0	0	11705	0	0
0	0	0	5510	0	0	0	0	9019	8348
0	0	0	136	0	0	6320	0	0	0
314	0	0	10940	0	0	0	0	0	0
0	0	0	21293	0	0	0	0	364	0
0	0	0	9537	0	0	0	0	0	3111
0	0	0	0	15112	15554	0	0	13269	0
0	0	0	15102	6296	0	0	0	0	0
0	0	10499	0	0	0	0	12129	0	0
0	0	0	0	0	17475	0	7621	0	0
15444	0	0	9017	0	0	0	0	12420	0
0	0	0	11407	0	0	0	0	11980	0
0	12444	0	19985	0	0	0	0	0	0
0	1567	0	0	0	27513	0	0	0	0
0	0	0	0	0	0	8621	0	0	8176
0	0	17939	0	0	0	0	13123	0	0
5736	0	0	22866	0	0	7813	0	0	0
4538	0	0	0	0	0	0	0	8268	0
0	17828	0	0	15733	0	2310	0	0	0
0	0	0	11010	0	0	0	0	6885	8493
0	0	0	2714	0	0	0	0	2001	0
0	0	26905	0	0	14786	0	0	0	0
0	0	0	18922	0	0	0	0	12319	31289
0	0	2713	0	0	0	0	10243	0	0
0	0	0	3166	0	18966	0	0	0	0
0	0	0	0	0	3861	0	17621	0	0
0	0	0	4406	0	0	0	0	11586	0
0	0	42	0	1814	0	0	0	0	0
0	0	0	0	8772	2680	0	0	0	0
0	0	0	21714	0	0	0	0	3981	0
0	0	0	0	0	0	1281	0	0	12475
0	0	25317	0	0	16145	0	0	0	11493
0	0	0	0	0	0	5331	0	0	12231
0	0	20646	0	0	0	1393	0	0	0
0	150	0	0	0	0	7428	0	0	0
0	0	0	21682	0	0	0	0	7251	32309
0	0	0	0	0	0	0	0	2255	23185
0	9539	0	0	0	22154	0	0	0	0
0	0	0	0	0	17062	0	0	12394	0
0	0	25333	0	0	0	0	646	0	0
6506	0	0	6424	0	0	0	0	8098	0
0	7771	0	0	0	0	10765	0	0	0
0	17815	22816	0	0	18146	0	0	0	0
0	0	0	19067	0	0	0	0	0	9544
0	0	0	0	0	0	0	8580	0	31198
0	13667	0	0	4660	0	6806	0	0	0
15057	0	0	0	0	0	0	16988	0	0
3844	0	15459	0	0	0	0	0	4938	0
13834	0	0	0	0	0	0	0	0	13594
0	0	0	21734	0	0	0	0	6638	0
0	0	0	0	0	0	0	17789	0	242
0	5874	22332	0	0	0	0	0	0	0
0	10445	0	0	11886	0	0	0	0	0
0	0	0	0	0	0	5558	0	4520	0
5849	0	0	23370	0	0	0	0	0	0
0	0	6227	0	0	24236	0	0	0	0
0	0	25578	0	16100	0	0	0	0	0
0	9545	0	0	0	22149	0	0	0	0
0	9541	0	0	0	12738	0	0	0	0
0	0	3341	0	0	0	0	1964	0	0
0	0	0	0	17865	19973	0	0	0	0
0	0	0	0	0	18472	0	0	0	10979
3983	0	0	22967	0	0	0	0	0	0
0	0	0	142	0	0	0	0	8613	0
0	0	0	13059	0	0	0	0	5556	0
0	0	0	5587	0	0	0	0	7170	0
0	0	0	17448	0	0	0	0	0	12106
0	5052	0	0	0	12888	0	0	0	0
0	12834	0	0	0	0	0	4323	0	0
0	7681	0	0	7790	0	0	0	0	0
0	10781	0	5433	0	16050	0	0	0	0
0	0	0	0	1830	0	6291	0	0	0
0	0	19701	0	0	0	0	16657	0	0
0	0	0	0	0	0	10752	0	8420	0
0	0	0	0	0	24985	0	0	0	5537
0	15163	0	0	2097	0	0	0	0	0
0	7081	0	0	0	0	0	0	1106	0
0	0	0	0	8550	0	9876	0	0	0
0	0	0	0	0	4217	0	0	0	16244
0	16542	0	0	0	22123	0	0	0	0
0	18417	0	0	0	4408	0	0	0	0
0	15158	0	0	0	0	0	0	0	12291
0	0	0	0	0	0	0	0	8800	17589
9354	0	0	0	0	0	11035	0	0	0
0	0	0	0	0	0	0	0	7703	12121
0	0	0	0	12056	0	5349	0	0	0
0	18704	0	0	0	23223	0	0	0	24308
0	0	1053	0	0	0	6845	0	0	0
4997	0	0	0	0	0	0	0	0	11343
0	0	1783	0	16423	0	0	0	0	0
0	0	0	0	13577	0	0	0	0	12567
0	0	0	0	0	0	4816	0	0	12525
0	0	15313	0	0	23159	0	0	0	0
16829	0	0	23258	0	0	0	0	0	25473
0	0	5439	0	0	0	0	4786	0	0
0	10534	0	0	0	0	8961	0	0	0
0	14299	0	0	0	0	2784	0	0	0
0	0	0	0	5643	0	4708	0	0	0
0	17282	7795	0	0	0	0	0	0	0
0	0	0	140	0	0	8285	0	0	0
0	0	0	23530	0	0	0	0	0	26266
0	7053	23839	0	0	0	0	0	0	0
0	0	0	0	0	26158	0	0	0	19155
0	0	0	3138	0	0	0	0	610	0
0	13578	24619	0	0	0	0	0	0	0
0	4703	0	0	0	0	0	0	0	27409
0	0	0	320	0	0	0	0	7620	0
0	0	0	0	0	0	2432	2009	0	0
0	0	0	0	0	542	0	7514	0	0
0	0	3747	0	0	24733	0	0	0	0
0	0	24914	0	0	3319	9541	0	0	0
15593	0	0	0	0	12457	0	0	0	0
0	12223	0	0	8875	0	0	0	533	0
1823	0	0	0	0	0	0	0	7090	0
7272	0	0	0	0	0	0	0	0	11779
12082	0	0	0	0	0	0	0	3710	0
0	0	0	2891	0	0	0	0	0	23612
0	14315	0	0	13755	0	0	0	0	0
0	0	0	17790	0	0	0	0	918	0
16368	0	0	23536	0	0	0	0	0	0
0	0	0	0	0	13576	0	0	0	7073
0	11385	0	0	0	0	3568	0	0	0
0	0	26441	0	17908	0	0	0	0	0
0	0	0	21697	0	0	0	0	0	22943
0	0	0	0	0	0	5910	0	2471	0
0	17279	7784	0	0	0	0	0	0	0
3877	11105	0	0	9565	0	0	0	0	0
0	7212	24416	0	13601	0	0	0	0	0
0	0	18025	0	0	0	0	17207	0	0
0	0	0	7716	0	0	0	0	9370	0
2627	0	0	0	0	0	0	10025	0	0
5416	0	0	0	0	0	0	0	0	13675
0	0	0	0	0	17362	0	0	0	12506
0	10441	17127	0	0	0	0	0	0	0
0	0	20747	0	0	0	0	8486	0	0
0	0	0	12063	0	0	0	0	7384	0
0	0	10294	0	0	0	0	1906	0	0
0	0	17570	0	0	0	0	12120	0	0
0	0	0	2487	0	0	0	0	5364	0
0	0	0	0	7948	995	0	2436	0	0
0	0	0	16412	0	0	3533	0	0	0
0	18848	24391	0	0	0	0	0	0	0
0	0	0	0	0	28415	0	2274	0	621
0	0	0	5123	9754	0	0	0	14348	67
0	11203	0	0	0	0	5216	0	0	0
0	0	0	1299	0	0	0	0	0	12436
0	0	0	20877	0	0	0	0	7181	0
0	3649	0	0	1849	0	0	0	12155	0
0	15062	0	0	0	0	6534	0	0	0
0	9057	0	0	0	0	0	0	0	13867
0	0	0	0	13926	0	5265	0	0	0
0	17044	21538	0	0	0	0	0	0	0
0	0	15921	0	13134	18940	0	0	0	0
0	0	0	0	6624	0	9535	0	0	0
0	0	23708	0	0	0	0	0	2668	0
0	14854	0	0	0	0	0	0	0	7079
0	11090	0	0	0	0	0	14557	0	0
0	0	24054	0	0	16720	0	0	0	0
9106	0	0	14918	0	0	0	0	7338	0
0	0	0	0	0	0	684	0	0	18124
0	0	0	3091	0	0	0	0	8966	0
0	10990	0	0	2301	0	0	0	0	0
0	12524	0	0	9055	0	0	0	0	0
0	7729	22251	0	0	0	0	0	0	0
0	0	21648	13664	0	0	0	0	0	0
0	0	0	0	0	0	0	0	14358	31288
0	15498	0	0	14794	0	0	0	0	0
0	0	0	0	0	0	0	0	13839	23756
0	0	0	0	8928	16701	0	0	0	0
0	0	0	23259	0	0	0	0	0	25472
0	0	0	12868	0	0	0	0	13009	0
0	0	0	17244	0	0	0	0	0	13517
0	0	0	0	1114	6927	0	0	0	0
0	0	0	20839	0	0	0	0	0	4940
0	0	10566	0	0	25918	0	0	0	0
0	0	10565	0	0	19839	0	0	0	0
0	0	26362	11442	0	0	0	0	0	0
0	0	6674	0	0	12891	0	0	0	0
0	18201	4622	0	0	0	0	0	0	0
0	0	13504	0	17661	0	0	0	0	0
0	0	0	0	0	0	0	0	2494	15155
0	0	0	4387	0	25464	0	0	0	0
0	0	0	0	0	0	6412	0	0	1377
0	0	0	0	8445	0	10916	0	0	0
0	0	0	0	0	26840	3558	0	0	0
7637	0	0	0	0	0	0	0	0	1651
0	0	0	0	0	17632	0	0	0	27612
0	0	26430	0	0	22775	0	0	0	0
0	0	0	0	0	18541	0	0	0	3087
3193	0	0	0	0	0	6084	0	0	0
14785	0	0	8760	0	0	0	0	0	0
0	0	10814	0	0	0	0	16491	0	0
0	0	0	0	0	0	0	7233	0	5399
0	0	0	7432	17907	0	0	0	0	0
0	0	0	0	4574	16710	0	0	6681	0
0	0	0	0	0	0	11987	0	0	29465
0	10574	0	0	0	23170	0	0	0	0
0	0	0	0	17772	0	0	14758	0	0
0	13941	0	0	17892	0	0	0	0	0
0	0	0	22662	0	0	9649	0	0	0
0	0	0	0	3368	0	0	559	0	0
0	0	0	0	0	2071	0	10985	0	0
10023	12349	0	0	0	23817	0	0	0	0
0	17512	0	0	0	22221	0	0	0	0
0	1736	0	0	2608	0	0	0	0	0
12064	0	0	0	0	0	0	0	0	1631
0	0	0	17435	0	0	0	0	1294	0
6371	0	0	0	0	0	0	0	0	11374
0	0	4185	0	0	0	3838	0	0	0
0	0	0	17313	0	0	0	0	7233	0
0	0	0	8462	0	0	0	0	0	13272
0	0	0	0	0	0	0	0	3705	26943
0	0	10114	0	0	0	0	0	2669	0
0	0	0	19775	839	0	0	0	0	0
0	0	0	12419	0	0	0	0	0	1712
6013	0	0	0	0	12717	0	0	0	0
0	0	0	1854	0	0	0	0	6851	0
0	0	0	17250	0	0	0	0	0	12670
0	0	0	8149	0	0	0	0	7207	0
0	863	0	0	0	0	7416	0	0	0
0	0	9783	0	16487	0	0	0	0	0
0	1597	0	0	3679	0	7291	0	0	0
0	0	14175	18951	0	0	0	0	0	0
6492	0	0	0	0	0	0	0	0	9581
0	12289	0	0	0	23909	0	0	0	0
0	0	0	15496	0	24033	0	0	0	0
0	0	0	0	0	24477	0	0	12631	0
0	0	5003	13036	0	17199	0	0	0	0
0	4111	5722	0	0	0	0	0	0	0
0	0	0	11365	0	0	0	0	3541	0
0	0	0	0	0	17024	0	0	0	18123
0	0	20266	0	0	0	1944	0	0	0
0	0	0	4629	6720	0	0	0	0	0
0	8962	0	0	0	0	11639	0	0	0
0	2294	0	0	569	0	0	0	0	0
0	0	0	0	0	0	0	0	8472	13533
0	0	20112	0	0	0	5155	0	0	0
0	7142	0	0	0	0	0	0	0	22844
0	0	27468	0	0	0	887	0	0	0
0	0	14195	0	0	4232	0	0	0	0
0	0	10098	19091	0	0	0	0	0	0
0	0	0	0	0	26963	0	0	3694	0
0	0	0	0	3486	2477	0	0	0	0
0	0	21357	0	0	0	0	0	4008	0
0	4541	687	0	0	0	0	0	0	0
0	0	0	0	12850	4804	0	0	0	0
0	0	0	21566	0	0	0	0	0	14120
0	13133	0	0	0	29220	0	0	0	0
0	0	6884	0	0	0	0	4680	0	0
0	0	0	19268	0	0	0	0	0	5150
4095	0	0	0	364	0	3881	0	0	0
0	0	0	0	0	6692	0	0	12388	0
0	14016	0	0	0	15043	0	0	0	0
7959	0	0	0	10633	0	0	0	0	0
6521	0	0	0	0	0	0	0	0	11375
0	1439	0	0	3504	0	0	0	0	0
0	19087	0	0	17235	0	0	0	0	0
0	17195	0	0	0	0	4015	0	0	0
0	737	0	0	0	0	0	0	0	21087
0	0	5625	0	0	0	3529	0	0	0
0	0	0	0	2872	17167	0	0	0	0
0	0	0	0	2870	10730	0	0	0	0
0	0	0	21574	0	0	0	0	0	2709
5960	0	0	0	0	0	0	0	14359	0
0	0	8476	437	16018	24514	0	0	0	0
0	5407	0	0	16424	0	0	0	0	0
0	4230	0	0	0	30160	0	0	0	0
0	0	21468	5995	0	19848	0	0	0	0
0	0	0	23652	0	0	0	0	0	12657
0	0	25094	0	0	20544	0	0	0	0
0	0	0	21870	0	0	0	0	1835	0
0	0	9782	0	16146	0	0	0	0	0
0	0	0	18119	0	0	0	0	0	6961
0	0	0	12461	0	0	0	0	12042	0
0	0	0	3352	0	0	0	0	3704	26944
0	0	0	0	13794	0	371	0	0	0
0	1430	0	0	0	0	0	5027	0	0
0	0	24395	0	0	0	0	0	1986	0
0	0	1162	0	0	0	3964	0	0	0
0	0	20173	0	0	0	0	0	9167	0
10518	0	0	0	0	0	0	0	0	27844
0	0	0	0	0	0	0	16505	0	14933
0	0	0	0	17880	18424	0	0	0	0
0	0	17450	0	0	0	0	11669	0	0
0	0	0	0	2491	26408	0	0	0	0
0	0	0	10938	0	0	0	0	915	0
0	18650	0	0	17117	0	0	0	0	0
0	0	0	0	1058	0	0	13851	0	0
6548	0	0	21516	0	0	0	0	8344	13694
2449	0	0	0	0	1313	0	0	0	0
0	0	10016	23865	0	0	0	0	0	0
0	0	0	0	0	0	0	0	4878	1245
0	0	0	2792	0	18670	0	0	0	0
0	0	0	2791	0	7614	0	0	0	0
0	0	0	2790	0	7613	0	0	0	0
0	0	4154	7125	0	0	0	0	0	0
0	0	0	0	0	18824	0	0	0	11370
0	0	0	0	0	20520	0	17353	0	0
0	14400	0	0	4440	0	0	0	0	0
0	0	0	0	14235	1758	0	0	0	6782
0	19385	0	0	0	0	11384	0	0	0
0	0	0	15648	0	0	0	0	5677	0
14624	0	0	17570	0	0	0	17194	0	0
0	99	0	9333	0	0	0	0	8815	0
0	0	0	0	10595	0	3308	0	0	0
0	0	1915	0	0	0	0	0	0	4217
0	0	0	18238	0	0	9142	0	0	0
0	0	0	23366	0	0	0	0	11170	17947
2272	7493	0	0	0	21323	0	0	0	0
0	0	0	0	0	7070	0	6101	0	0
0	5360	0	0	6041	0	0	0	0	0
0	0	0	19065	0	0	0	0	0	11608
0	0	0	20883	0	0	0	0	7185	0
0	0	0	0	0	0	3883	6568	0	0
0	0	3616	0	0	0	0	3786	0	0
0	13198	0	0	11485	0	0	0	0	0
0	0	0	0	0	9847	0	0	14275	0
7118	0	0	18062	0	0	0	0	12511	0
0	0	12936	0	0	0	0	367	0	0
0	0	0	0	2769	14744	0	0	0	0
0	0	0	22544	0	0	0	0	3053	0
4171	0	0	0	0	21123	0	0	0	0
0	0	0	0	0	25594	0	13315	0	0
0	0	0	22615	0	0	0	0	0	16831
0	0	0	14110	0	0	0	0	11101	23157
0	0	0	18861	0	0	0	0	3303	0
0	0	25246	0	0	18964	0	0	0	0
2259	5443	0	13478	0	0	0	0	0	0
0	16888	8636	0	0	0	0	0	0	0
0	0	0	6253	0	0	0	0	13807	0
0	0	26309	0	0	22914	0	0	0	0
0	0	25464	0	0	0	9851	16194	0	0
0	10602	0	0	0	0	3569	0	0	0
0	0	26443	0	18043	0	0	0	0	0
0	0	0	22988	0	0	0	0	7209	0
0	0	0	22583	0	0	0	1415	0	0
11835	0	0	0	0	0	0	0	7991	0
0	18602	0	0	0	0	4872	0	0	0
6719	0	0	0	0	0	0	0	13300	0
0	2801	0	14482	0	0	0	0	0	0
0	0	0	0	0	16683	0	13516	0	12663
11985	0	0	0	0	0	3522	0	0	0
0	0	0	0	2767	17131	0	0	0	0
0	1652	0	0	0	18211	0	0	0	0
0	0	21391	0	18066	0	0	0	0	0
0	0	0	0	6025	0	10002	0	0	0
0	0	0	0	0	0	0	4282	1516	0
0	0	0	0	13912	0	0	11625	0	0
4096	0	0	0	0	15479	5400	0	0	0
0	0	4529	0	0	15952	0	0	14321	0
0	0	0	0	15844	0	6514	0	0	0
0	7603	0	13534	0	0	0	0	0	0
0	0	0	0	0	0	0	11923	0	22757
0	0	0	0	0	20430	0	0	0	25625
0	0	0	0	0	12266	0	0	0	25624
0	0	26206	0	0	27954	0	0	0	0
0	0	0	20871	0	0	0	0	0	11471
0	0	0	24907	0	0	0	0	5680	0
0	0	0	0	12458	25111	0	0	0	0
11791	14304	0	0	0	0	6407	0	0	0
0	7508	0	0	0	22920	0	0	0	0
0	0	22088	0	0	0	0	17297	0	0
0	4726	0	0	0	0	6388	0	0	0
0	0	0	10621	0	0	0	0	7741	0
0	0	0	14042	0	20569	0	0	0	0
0	11854	0	0	3938	0	0	0	0	0
0	0	13156	0	0	0	3375	0	0	0
0	0	0	19081	0	28535	0	0	0	0
0	0	2531	0	0	0	0	8488	0	0
0	0	4576	0	0	7844	0	0	0	0
7920	0	0	22861	0	0	0	0	0	0
0	0	0	7051	0	0	0	0	11828	0
0	0	0	0	0	2405	0	0	0	1757
0	0	0	0	14361	0	0	0	0	6781
7387	0	0	0	0	0	2976	1150	0	0
0	0	0	0	0	15077	0	0	0	2056
0	4851	0	0	4577	0	0	0	0	0
0	0	0	14399	0	0	0	0	418	0
0	0	5452	0	0	29661	0	0	0	0
0	0	27551	0	0	0	0	5737	0	0
0	0	0	6538	0	0	0	0	14589	0
0	0	0	0	0	25035	0	10276	0	0
0	0	25295	0	0	2304	0	0	0	0
4395	0	0	0	0	0	0	0	1570	0
0	0	0	7479	0	0	0	0	10625	0
0	0	21467	21868	0	0	0	0	0	0
0	14922	92	0	0	0	0	0	0	0
0	0	10997	0	0	0	0	0	0	6917
0	0	0	0	1380	0	0	0	0	11890
15413	0	0	0	0	0	8425	0	0	0
0	10066	0	0	0	0	7426	0	0	0
0	19645	0	0	13584	0	0	0	0	0
0	13484	0	0	0	0	0	0	10985	0
0	0	0	0	17719	0	0	7401	0	0
0	0	0	0	13774	0	0	0	0	2415
0	0	0	0	0	21269	5133	0	0	0
0	0	0	0	1402	9912	0	0	0	0
0	9759	0	0	0	0	0	0	10010	0
0	0	0	8147	0	0	0	0	12304	0
0	0	0	0	5886	8129	0	0	0	0
0	16630	0	0	0	0	31	0	0	0
0	0	0	0	0	0	4117	11318	0	0
0	8419	0	0	0	0	0	0	0	15615
0	230	0	0	0	17917	0	0	0	0
0	13195	0	0	0	0	10398	0	0	0
0	0	0	0	0	0	0	0	9774	2141
0	0	0	0	6691	0	11913	0	0	0
0	0	17449	0	0	0	11145	0	0	0
0	0	11033	0	0	0	0	0	0	13172
1760	0	0	0	0	5318	0	0	0	0
0	6305	0	0	0	15269	0	0	0	0
0	0	0	0	16048	0	2189	0	0	0
0	0	26286	0	0	0	0	0	0	9408
0	0	19566	0	0	0	0	0	0	14289
0	0	28312	0	0	0	0	2550	0	0
0	12171	0	0	10080	0	0	0	0	0
0	18783	0	0	15230	22140	0	0	0	0
0	0	0	0	0	0	0	0	8899	11262
0	16819	0	0	15701	0	0	0	0	0
0	0	0	17590	0	0	0	0	0	11216
0	0	0	6280	0	0	0	0	0	2190
0	0	25040	0	0	0	0	12014	0	0
0	2705	9486	0	0	0	0	0	0	0
0	0	0	0	0	4560	7158	0	0	0
0	0	0	0	0	0	9583	0	0	11957
0	0	0	10375	0	0	0	200	0	0
0	9718	0	0	0	16428	0	0	0	0
0	9416	0	0	0	0	6757	0	0	0
0	0	0	0	0	0	0	0	3462	8160
0	0	0	0	17261	9112	0	0	0	0
0	0	3935	0	0	0	0	0	14552	0
0	0	0	11045	0	0	0	243	0	0
0	0	3517	0	0	0	0	3449	0	0
0	0	0	0	1739	0	2620	0	0	0
0	0	0	0	0	0	10211	0	9843	0
0	0	0	0	0	0	0	0	2233	1989
0	0	19888	0	0	0	5849	0	0	0
0	0	0	16386	8995	0	3535	0	0	0
0	0	0	0	9581	30180	0	0	0	0
0	7596	0	0	5204	0	0	0	0	0
0	0	24273	0	0	0	8990	0	0	0
0	0	13861	0	0	0	0	0	0	6469
0	0	0	22040	0	0	0	0	922	12413
7231	0	0	0	0	0	0	7603	0	0
0	0	0	0	0	0	0	11857	4887	0
0	0	10165	0	0	0	0	0	0	12448
0	6329	0	0	0	0	10431	0	0	0
0	0	0	23491	0	0	0	0	4097	0
0	0	24910	0	0	0	0	0	0	7824
0	0	0	8342	0	0	0	0	0	14702
0	0	0	21869	0	0	0	0	3467	0
0	4569	0	0	0	16510	0	0	0	0
11606	0	0	7700	0	0	2020	0	0	0
1456	0	0	8986	0	0	0	0	0	0
0	0	10561	0	0	0	3963	0	0	0
0	0	0	15082	0	0	0	0	10193	0
0	0	0	11310	0	0	0	0	12045	19278
0	0	0	13316	0	0	0	0	0	15628
0	0	21443	0	0	0	0	9729	0	0
0	0	20503	0	14646	0	0	0	0	0
0	0	0	20845	0	0	0	0	0	6934
8575	0	3922	0	0	22686	0	0	0	0
0	0	3921	0	0	9591	0	0	0	0
3638	0	0	0	0	0	0	0	0	14119
0	0	13845	0	0	16987	0	0	0	0
0	0	0	0	5848	0	11454	8625	0	0
0	18965	0	0	3631	0	0	0	0	0
0	0	0	0	0	21346	0	0	0	14924
0	16803	0	0	15695	0	0	0	0	0
0	0	0	0	0	0	0	0	14003	1038
2203	0	0	562	17889	0	0	0	0	0
3938	0	21873	0	0	0	0	0	912	0
0	0	13276	0	0	0	0	11988	0	0
0	0	26252	0	0	21681	0	0	0	0
13983	0	0	14524	0	0	0	0	0	0
0	904	0	0	0	0	6285	0	0	0
0	9814	0	10155	0	0	0	0	0	0
8638	0	0	24440	0	0	0	0	0	0
0	7369	9396	0	0	0	0	0	0	0
0	0	12509	0	0	0	0	547	0	0
0	0	0	0	16589	0	0	0	0	19909
0	0	0	0	7213	29218	0	0	0	0
0	0	0	17518	0	0	0	0	0	19294
0	0	0	0	0	0	4651	0	2840	0
0	0	0	0	0	0	10875	1355	0	0
0	0	0	23167	0	0	0	0	13365	0
0	0	0	0	0	0	0	9306	2939	0
12695	0	0	2831	0	0	0	0	0	0
0	0	0	0	0	0	0	1290	0	12309
0	0	0	0	12466	25307	0	0	0	0
0	0	6369	0	0	19342	0	0	0	0
0	0	21070	0	0	0	0	0	0	23436
8779	0	0	0	0	5559	0	0	0	0
0	0	22393	0	18044	0	0	0	0	0
6459	0	0	0	0	0	4490	0	0	0
6568	0	0	0	0	1701	0	0	0	0
0	0	0	0	4692	0	7745	0	0	0
0	0	12001	0	0	24243	0	0	0	0
0	4734	0	0	4123	0	6942	0	0	0
5963	0	0	0	0	0	0	0	4748	0
0	0	0	123	0	23872	0	0	0	0
0	8793	0	0	0	0	10494	0	0	0
132	0	0	0	0	0	0	0	0	12593
0	6782	0	0	0	0	0	0	0	25622
0	7065	11246	0	0	0	0	0	0	0
0	0	0	21356	0	0	0	0	14644	0
0	6540	0	0	0	0	10432	0	0	0
0	15168	0	0	14555	0	0	0	0	0
0	0	26354	0	0	0	0	0	0	14930
1970	0	0	0	0	25595	0	16405	0	0
0	0	0	15484	0	0	0	0	11768	0
0	0	0	863	0	0	0	0	0	31461
5150	0	0	0	0	0	0	5248	0	68
0	0	11882	0	0	0	0	0	0	12982
0	0	26917	0	0	0	6145	3562	0	0
0	0	0	0	0	0	3828	16248	0	0
0	0	0	0	0	26790	0	0	0	17244
0	0	0	0	0	16935	0	0	0	17235
0	0	0	6438	0	18117	0	0	0	0
0	0	0	1101	0	0	0	0	12650	0
0	12705	0	0	0	0	0	5876	0	0
0	0	0	16502	2897	0	0	0	0	0
0	0	983	4132	0	0	0	0	12715	14560
0	0	0	0	18290	17396	0	0	0	0
